col_0,col_1,col_2,col_3,col_4,col_5,col_6,suggested_move
obbbbb,oooxbb,xbbbbb,xxxoxb,bbbbbb,obbbbb,xbbbbb,2
obbbbb,oooxbb,xoxbbb,xxxoxb,bbbbbb,obbbbb,xbbbbb,4
obbbbb,oooxbb,xoxxbb,xxxoxb,obbbbb,obbbbb,xbbbbb,3
obbbbb,oooxbb,xoxxxb,xxxoxo,obbbbb,obbbbb,xbbbbb,2
obbbbb,oooxbb,xoxxxo,xxxoxo,oxbbbb,obbbbb,xbbbbb,1
obbbbb,oooxob,xoxxxo,xxxoxo,oxbbbb,obbbbb,xxbbbb,5
obbbbb,oooxob,xoxxxo,xxxoxo,oxbbbb,ooxbbb,xxbbbb,5
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,4
bbbbbb,xbbbbb,bbbbbb,bbbbbb,obbbbb,bbbbbb,xbbbbb,4
bbbbbb,xbbbbb,xbbbbb,bbbbbb,oobbbb,bbbbbb,xbbbbb,4
xbbbbb,xbbbbb,xbbbbb,bbbbbb,ooobbb,bbbbbb,xbbbbb,4
bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,2
bbbbbb,bbbbbb,xobbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,0
obbbbb,bbbbbb,xobbbb,xbbbbb,xbbbbb,bbbbbb,bbbbbb,1
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,4
bbbbbb,bbbbbb,xbbbbb,xbbbbb,obbbbb,bbbbbb,bbbbbb,0
obbbbb,bbbbbb,xxbbbb,xbbbbb,obbbbb,bbbbbb,bbbbbb,0
oobbbb,bbbbbb,xxxbbb,xbbbbb,obbbbb,bbbbbb,bbbbbb,2
oobbbb,bbbbbb,xxxoxb,xbbbbb,obbbbb,bbbbbb,bbbbbb,0
oooxbb,bbbbbb,xxxoxb,xbbbbb,obbbbb,bbbbbb,bbbbbb,2
oooxbb,xbbbbb,xxxoxo,xbbbbb,obbbbb,bbbbbb,bbbbbb,0
oooxob,xxbbbb,xxxoxo,xbbbbb,obbbbb,bbbbbb,bbbbbb,1
oooxob,xxobbb,xxxoxo,xxbbbb,obbbbb,bbbbbb,bbbbbb,4
oooxob,xxobbb,xxxoxo,xxxbbb,oobbbb,bbbbbb,bbbbbb,3
oooxob,xxobbb,xxxoxo,xxxoxb,oobbbb,bbbbbb,bbbbbb,3
oooxox,xxobbb,xxxoxo,xxxoxo,oobbbb,bbbbbb,bbbbbb,1
oooxox,xxooxb,xxxoxo,xxxoxo,oobbbb,bbbbbb,bbbbbb,6
oooxox,xxooxb,xxxoxo,xxxoxo,oobbbb,bbbbbb,oxbbbb,1
oooxox,xxooxo,xxxoxo,xxxoxo,oobbbb,bbbbbb,oxxbbb,6
oooxox,xxooxo,xxxoxo,xxxoxo,oobbbb,xbbbbb,oxxobb,5
oooxox,xxooxo,xxxoxo,xxxoxo,oobbbb,xobbbb,oxxoxb,4
bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,2
bbbbbb,xbbbbb,obbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,0
obbbbb,xbbbbb,obbbbb,xbbbbb,xbbbbb,bbbbbb,bbbbbb,3
obbbbb,xbbbbb,obbbbb,xobbbb,xbbbbb,bbbbbb,xbbbbb,5
obbbbb,xxbbbb,obbbbb,xobbbb,xbbbbb,obbbbb,xbbbbb,6
obbbbb,xxbbbb,obbbbb,xobbbb,xbbbbb,oxbbbb,xobbbb,6
obbbbb,xxbbbb,obbbbb,xobbbb,xxbbbb,oxbbbb,xoobbb,6
obbbbb,xxbbbb,obbbbb,xobbbb,xxbbbb,oxbbbb,xoooxb,4
obbbbb,xxxbbb,obbbbb,xobbbb,xxobbb,oxbbbb,xoooxb,1
obbbbb,xxxobb,obbbbb,xobbbb,xxobbb,oxbbbb,xoooxx,5
obbbbb,xxxobb,obbbbb,xoxbbb,xxobbb,oxobbb,xoooxx,5
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,2
bbbbbb,bbbbbb,obbbbb,xxbbbb,bbbbbb,bbbbbb,bbbbbb,2
bbbbbb,bbbbbb,oobbbb,xxxbbb,bbbbbb,bbbbbb,bbbbbb,3
bbbbbb,bbbbbb,oobbbb,xxxobb,bbbbbb,bbbbbb,xbbbbb,2
bbbbbb,bbbbbb,ooobbb,xxxobb,bbbbbb,xbbbbb,xbbbbb,2
bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,4
bbbbbb,xbbbbb,bbbbbb,bbbbbb,obbbbb,bbbbbb,xbbbbb,6
bbbbbb,xbbbbb,bbbbbb,bbbbbb,oxbbbb,bbbbbb,xobbbb,3
bbbbbb,xbbbbb,xbbbbb,obbbbb,oxbbbb,bbbbbb,xobbbb,5
bbbbbb,xbbbbb,xbbbbb,obbbbb,oxbbbb,oxbbbb,xobbbb,4
bbbbbb,xbbbbb,xxbbbb,obbbbb,oxobbb,oxbbbb,xobbbb,3
bbbbbb,xbbbbb,xxbbbb,oobbbb,oxoxbb,oxbbbb,xobbbb,3
bbbbbb,xbbbbb,xxbbbb,oooxbb,oxoxbb,oxbbbb,xobbbb,5
bbbbbb,xbbbbb,xxbbbb,oooxbb,oxoxbb,oxobbb,xoxbbb,2
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,3
bbbbbb,xbbbbb,bbbbbb,xobbbb,bbbbbb,bbbbbb,bbbbbb,3
bbbbbb,xbbbbb,xbbbbb,xoobbb,bbbbbb,bbbbbb,bbbbbb,4
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,6
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,xobbbb,2
bbbbbb,bbbbbb,obbbbb,xbbbbb,bbbbbb,xbbbbb,xobbbb,4
bbbbbb,bbbbbb,obbbbb,xbbbbb,obbbbb,xbbbbb,xoxbbb,0
obbbbb,xbbbbb,obbbbb,xbbbbb,obbbbb,xbbbbb,xoxbbb,6
oxbbbb,xbbbbb,obbbbb,xbbbbb,obbbbb,xbbbbb,xoxobb,6
oxbbbb,xbbbbb,oxbbbb,xbbbbb,obbbbb,xbbbbb,xoxoob,6
oxbbbb,xbbbbb,oxbbbb,xxbbbb,obbbbb,xbbbbb,xoxooo,1
oxbbbb,xobbbb,oxbbbb,xxbbbb,obbbbb,xxbbbb,xoxooo,4
oxbbbb,xobbbb,oxbbbb,xxbbbb,oobbbb,xxxbbb,xoxooo,5
oxbbbb,xobbbb,oxbbbb,xxxbbb,oobbbb,xxxobb,xoxooo,3
bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,1
bbbbbb,oxbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,0
obbbbb,oxbbbb,bbbbbb,bbbbbb,xbbbbb,xbbbbb,bbbbbb,3
obbbbb,oxbbbb,xbbbbb,obbbbb,xbbbbb,xbbbbb,bbbbbb,4
obbbbb,oxxbbb,xbbbbb,obbbbb,xobbbb,xbbbbb,bbbbbb,3
obbbbb,oxxxbb,xbbbbb,oobbbb,xobbbb,xbbbbb,bbbbbb,1
obbbbb,oxxxob,xbbbbb,oobbbb,xoxbbb,xbbbbb,bbbbbb,5
obbbbb,oxxxob,xxbbbb,oobbbb,xoxbbb,xobbbb,bbbbbb,3
obbbbb,oxxxob,xxbbbb,oooxbb,xoxbbb,xobbbb,bbbbbb,6
obbbbb,oxxxob,xxbbbb,oooxbb,xoxbbb,xobbbb,oxbbbb,2
obbbbb,oxxxob,xxoxbb,oooxbb,xoxbbb,xobbbb,oxbbbb,4
obbbbb,oxxxox,xxoxbb,oooxbb,xoxobb,xobbbb,oxbbbb,2
obbbbb,oxxxox,xxoxob,oooxxb,xoxobb,xobbbb,oxbbbb,0
oobbbb,oxxxox,xxoxob,oooxxb,xoxoxb,xobbbb,oxbbbb,4
oobbbb,oxxxox,xxoxob,oooxxx,xoxoxo,xobbbb,oxbbbb,5
oobbbb,oxxxox,xxoxob,oooxxx,xoxoxo,xooxbb,oxbbbb,6
oobbbb,oxxxox,xxoxob,oooxxx,xoxoxo,xooxbb,oxoxbb,5
ooxbbb,oxxxox,xxoxob,oooxxx,xoxoxo,xooxob,oxoxbb,0
ooxobb,oxxxox,xxoxox,oooxxx,xoxoxo,xooxob,oxoxbb,5
ooxoxb,oxxxox,xxoxox,oooxxx,xoxoxo,xooxoo,oxoxbb,0
ooxoxo,oxxxox,xxoxox,oooxxx,xoxoxo,xooxoo,oxoxxb,6
bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,0
obbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,6
obbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,xobbbb,5
obbbbb,xbbbbb,bbbbbb,bbbbbb,xbbbbb,xobbbb,xobbbb,3
obbbbb,xbbbbb,bbbbbb,oxbbbb,xbbbbb,xobbbb,xobbbb,3
obbbbb,xbbbbb,bbbbbb,oxoxbb,xbbbbb,xobbbb,xobbbb,3
obbbbb,xbbbbb,bbbbbb,oxoxob,xbbbbb,xobbbb,xoxbbb,1
obbbbb,xobbbb,bbbbbb,oxoxob,xxbbbb,xobbbb,xoxbbb,5
obbbbb,xobbbb,bbbbbb,oxoxob,xxbbbb,xooxbb,xoxbbb,4
obbbbb,xobbbb,bbbbbb,oxoxob,xxoxbb,xooxbb,xoxbbb,6
obbbbb,xobbbb,bbbbbb,oxoxox,xxoxbb,xooxbb,xoxobb,4
obbbbb,xobbbb,bbbbbb,oxoxox,xxoxob,xooxbb,xoxoxb,6
obbbbb,xobbbb,bbbbbb,oxoxox,xxoxob,xooxxb,xoxoxo,2
obbbbb,xoxbbb,obbbbb,oxoxox,xxoxob,xooxxb,xoxoxo,0
ooxbbb,xoxbbb,obbbbb,oxoxox,xxoxob,xooxxb,xoxoxo,0
ooxobb,xoxxbb,obbbbb,oxoxox,xxoxob,xooxxb,xoxoxo,1
ooxobb,xoxxob,obbbbb,oxoxox,xxoxob,xooxxx,xoxoxo,0
ooxoox,xoxxob,obbbbb,oxoxox,xxoxob,xooxxx,xoxoxo,2
bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,5
bbbbbb,bbbbbb,xbbbbb,bbbbbb,xbbbbb,obbbbb,bbbbbb,2
bbbbbb,bbbbbb,xobbbb,xbbbbb,xbbbbb,obbbbb,bbbbbb,1
xbbbbb,obbbbb,xobbbb,xbbbbb,xbbbbb,obbbbb,bbbbbb,4
xbbbbb,oxbbbb,xobbbb,xbbbbb,xobbbb,obbbbb,bbbbbb,5
xbbbbb,oxbbbb,xobbbb,xxbbbb,xobbbb,oobbbb,bbbbbb,5
xbbbbb,oxbbbb,xobbbb,xxbbbb,xobbbb,oooxbb,bbbbbb,4
xbbbbb,oxbbbb,xobbbb,xxxbbb,xoobbb,oooxbb,bbbbbb,3
xbbbbb,oxbbbb,xobbbb,xxxobb,xoobbb,oooxbb,xbbbbb,4
xbbbbb,oxbbbb,xobbbb,xxxobb,xoooxb,oooxbb,xbbbbb,3
xbbbbb,oxbbbb,xobbbb,xxxoob,xoooxb,oooxbb,xxbbbb,3
xbbbbb,oxbbbb,xobbbb,xxxooo,xoooxb,oooxbb,xxxbbb,6
xbbbbb,oxbbbb,xobbbb,xxxooo,xoooxx,oooxbb,xxxobb,2
xxbbbb,oxbbbb,xoobbb,xxxooo,xoooxx,oooxbb,xxxobb,2
xxbbbb,oxbbbb,xooobb,xxxooo,xoooxx,oooxbb,xxxoxb,2
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,1
bbbbbb,obbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,xbbbbb,3
bbbbbb,obbbbb,bbbbbb,xobbbb,xbbbbb,bbbbbb,xbbbbb,5
bbbbbb,obbbbb,bbbbbb,xobbbb,xxbbbb,obbbbb,xbbbbb,4
bbbbbb,obbbbb,bbbbbb,xobbbb,xxobbb,obbbbb,xxbbbb,1
bbbbbb,ooxbbb,bbbbbb,xobbbb,xxobbb,obbbbb,xxbbbb,6
bbbbbb,ooxbbb,bbbbbb,xobbbb,xxobbb,oxbbbb,xxobbb,5
bbbbbb,ooxbbb,bbbbbb,xoxbbb,xxobbb,oxobbb,xxobbb,5
bbbbbb,ooxbbb,xbbbbb,xoxbbb,xxobbb,oxoobb,xxobbb,5
bbbbbb,ooxbbb,xbbbbb,xoxbbb,xxobbb,oxooox,xxobbb,6
bbbbbb,ooxbbb,xbbbbb,xoxbbb,xxobbb,oxooox,xxooxb,4
bbbbbb,ooxbbb,xbbbbb,xoxxbb,xxoobb,oxooox,xxooxb,4
bbbbbb,ooxbbb,xbbbbb,xoxxbb,xxooox,oxooox,xxooxb,2
bbbbbb,ooxbbb,xobbbb,xoxxbb,xxooox,oxooox,xxooxx,1
bbbbbb,ooxobb,xoxbbb,xoxxbb,xxooox,oxooox,xxooxx,2
bbbbbb,ooxoxb,xoxobb,xoxxbb,xxooox,oxooox,xxooxx,1
bbbbbb,ooxoxo,xoxoxb,xoxxbb,xxooox,oxooox,xxooxx,2
bbbbbb,ooxoxo,xoxoxo,xoxxxb,xxooox,oxooox,xxooxx,3
bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,3
bbbbbb,xbbbbb,bbbbbb,obbbbb,bbbbbb,bbbbbb,xbbbbb,0
oxbbbb,xbbbbb,bbbbbb,obbbbb,bbbbbb,bbbbbb,xbbbbb,6
oxxbbb,xbbbbb,bbbbbb,obbbbb,bbbbbb,bbbbbb,xobbbb,5
oxxxbb,xbbbbb,bbbbbb,obbbbb,bbbbbb,obbbbb,xobbbb,0
oxxxob,xbbbbb,bbbbbb,obbbbb,bbbbbb,oxbbbb,xobbbb,4
oxxxob,xbbbbb,xbbbbb,obbbbb,obbbbb,oxbbbb,xobbbb,0
oxxxoo,xbbbbb,xbbbbb,obbbbb,obbbbb,oxxbbb,xobbbb,5
oxxxoo,xbbbbb,xbbbbb,obbbbb,obbbbb,oxxoxb,xobbbb,5
oxxxoo,xbbbbb,xxbbbb,obbbbb,obbbbb,oxxoxo,xobbbb,4
oxxxoo,xxbbbb,xxbbbb,obbbbb,oobbbb,oxxoxo,xobbbb,3
oxxxoo,xxbbbb,xxxbbb,oobbbb,oobbbb,oxxoxo,xobbbb,2
oxxxoo,xxbbbb,xxxobb,ooxbbb,oobbbb,oxxoxo,xobbbb,1
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,6
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,xbbbbb,obbbbb,2
bbbbbb,bbbbbb,obbbbb,xxbbbb,bbbbbb,xbbbbb,obbbbb,1
bbbbbb,obbbbb,obbbbb,xxxbbb,bbbbbb,xbbbbb,obbbbb,3
bbbbbb,obbbbb,obbbbb,xxxoxb,bbbbbb,xbbbbb,obbbbb,6
bbbbbb,obbbbb,obbbbb,xxxoxb,bbbbbb,xxbbbb,oobbbb,6
bbbbbb,obbbbb,obbbbb,xxxoxb,bbbbbb,xxbbbb,oooxbb,3
bbbbbb,obbbbb,obbbbb,xxxoxo,bbbbbb,xxxbbb,oooxbb,5
bbbbbb,obbbbb,obbbbb,xxxoxo,xbbbbb,xxxobb,oooxbb,4
bbbbbb,obbbbb,obbbbb,xxxoxo,xoxbbb,xxxobb,oooxbb,4
bbbbbb,obbbbb,obbbbb,xxxoxo,xoxoxb,xxxobb,oooxbb,5
bbbbbb,obbbbb,obbbbb,xxxoxo,xoxoxb,xxxoox,oooxbb,1
bbbbbb,ooxbbb,obbbbb,xxxoxo,xoxoxb,xxxoox,oooxbb,0
obbbbb,ooxxbb,obbbbb,xxxoxo,xoxoxb,xxxoox,oooxbb,1
oxbbbb,ooxxob,obbbbb,xxxoxo,xoxoxb,xxxoox,oooxbb,6
oxbbbb,ooxxob,obbbbb,xxxoxo,xoxoxb,xxxoox,oooxox,0
oxoxbb,ooxxob,obbbbb,xxxoxo,xoxoxb,xxxoox,oooxox,0
bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,4
bbbbbb,xbbbbb,xbbbbb,bbbbbb,obbbbb,bbbbbb,bbbbbb,3
bbbbbb,xbbbbb,xbbbbb,obbbbb,oxbbbb,bbbbbb,bbbbbb,6
bbbbbb,xbbbbb,xbbbbb,obbbbb,oxbbbb,xbbbbb,obbbbb,1
bbbbbb,xobbbb,xbbbbb,obbbbb,oxbbbb,xxbbbb,obbbbb,2
bbbbbb,xobbbb,xobbbb,obbbbb,oxbbbb,xxxbbb,obbbbb,5
bbbbbb,xobbbb,xobbbb,oxbbbb,oxbbbb,xxxobb,obbbbb,6
bbbbbb,xobbbb,xobbbb,oxbbbb,oxbbbb,xxxoxb,oobbbb,6
bbbbbb,xobbbb,xobbbb,oxbbbb,oxbbbb,xxxoxb,oooxbb,5
bbbbbb,xobbbb,xobbbb,oxbbbb,oxbbbb,xxxoxo,oooxxb,6
bbbbbb,xobbbb,xobbbb,oxxbbb,oxbbbb,xxxoxo,oooxxo,4
bbbbbb,xobbbb,xoxbbb,oxxbbb,oxobbb,xxxoxo,oooxxo,2
bbbbbb,xobbbb,xoxobb,oxxxbb,oxobbb,xxxoxo,oooxxo,3
bbbbbb,xobbbb,xoxobb,oxxxox,oxobbb,xxxoxo,oooxxo,1
bbbbbb,xooxbb,xoxobb,oxxxox,oxobbb,xxxoxo,oooxxo,1
bbbbbb,xooxob,xoxoxb,oxxxox,oxobbb,xxxoxo,oooxxo,2
bbbbbb,xooxob,xoxoxo,oxxxox,oxoxbb,xxxoxo,oooxxo,1
xbbbbb,xooxoo,xoxoxo,oxxxox,oxoxbb,xxxoxo,oooxxo,0
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,2
bbbbbb,bbbbbb,obbbbb,bbbbbb,xbbbbb,bbbbbb,xbbbbb,4
bbbbbb,bbbbbb,obbbbb,bbbbbb,xobbbb,xbbbbb,xbbbbb,3
bbbbbb,bbbbbb,oxbbbb,obbbbb,xobbbb,xbbbbb,xbbbbb,1
xbbbbb,obbbbb,oxbbbb,obbbbb,xobbbb,xbbbbb,xbbbbb,2
xbbbbb,obbbbb,oxobbb,obbbbb,xobbbb,xbbbbb,xxbbbb,4
xbbbbb,obbbbb,oxobbb,obbbbb,xoobbb,xbbbbb,xxxbbb,6
xbbbbb,obbbbb,oxobbb,obbbbb,xoobbb,xbbbbb,xxxoxb,4
xbbbbb,obbbbb,oxobbb,obbbbb,xoooxb,xbbbbb,xxxoxb,5
xbbbbb,obbbbb,oxobbb,obbbbb,xoooxb,xoxbbb,xxxoxb,3
xbbbbb,obbbbb,oxobbb,oobbbb,xoooxb,xoxxbb,xxxoxb,3
xbbbbb,obbbbb,oxobbb,oooxbb,xoooxb,xoxxbb,xxxoxb,5
xbbbbb,obbbbb,oxobbb,oooxbb,xoooxb,xoxxob,xxxoxx,5
xbbbbb,obbbbb,oxobbb,oooxxb,xoooxb,xoxxoo,xxxoxx,3
xxbbbb,obbbbb,oxobbb,oooxxo,xoooxb,xoxxoo,xxxoxx,2
xxxbbb,obbbbb,oxoobb,oooxxo,xoooxb,xoxxoo,xxxoxx,0
xxxoxb,obbbbb,oxoobb,oooxxo,xoooxb,xoxxoo,xxxoxx,4
xxxoxb,obbbbb,oxooxb,oooxxo,xoooxo,xoxxoo,xxxoxx,2
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,0
obbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,xbbbbb,3
obbbbb,bbbbbb,bbbbbb,obbbbb,xxbbbb,bbbbbb,xbbbbb,1
obbbbb,obbbbb,bbbbbb,obbbbb,xxxbbb,bbbbbb,xbbbbb,2
xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,0
xoxbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,5
xoxbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,obbbbb,bbbbbb,0
xoxobb,bbbbbb,xbbbbb,bbbbbb,xbbbbb,obbbbb,bbbbbb,0
xoxoob,bbbbbb,xbbbbb,xbbbbb,xbbbbb,obbbbb,bbbbbb,1
xoxoob,obbbbb,xbbbbb,xxbbbb,xbbbbb,obbbbb,bbbbbb,0
xoxooo,obbbbb,xbbbbb,xxxbbb,xbbbbb,obbbbb,bbbbbb,3
xoxooo,obbbbb,xbbbbb,xxxoxb,xbbbbb,obbbbb,bbbbbb,3
xoxooo,obbbbb,xbbbbb,xxxoxo,xbbbbb,obbbbb,xbbbbb,2
xoxooo,obbbbb,xoxbbb,xxxoxo,xbbbbb,obbbbb,xbbbbb,2
xoxooo,oxbbbb,xoxobb,xxxoxo,xbbbbb,obbbbb,xbbbbb,5
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,6
bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,obbbbb,0
obbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,oxbbbb,0
oobbbb,xbbbbb,bbbbbb,bbbbbb,xbbbbb,xbbbbb,oxbbbb,0
ooobbb,xbbbbb,xbbbbb,bbbbbb,xbbbbb,xbbbbb,oxbbbb,0
bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,5
bbbbbb,bbbbbb,xbbbbb,xbbbbb,bbbbbb,obbbbb,bbbbbb,4
bbbbbb,xbbbbb,xbbbbb,xbbbbb,obbbbb,obbbbb,bbbbbb,0
obbbbb,xbbbbb,xbbbbb,xbbbbb,oxbbbb,obbbbb,bbbbbb,4
obbbbb,xbbbbb,xbbbbb,xxbbbb,oxobbb,obbbbb,bbbbbb,6
obbbbb,xbbbbb,xxbbbb,xxbbbb,oxobbb,obbbbb,obbbbb,1
bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,4
bbbbbb,xbbbbb,bbbbbb,bbbbbb,xobbbb,bbbbbb,bbbbbb,3
xbbbbb,xbbbbb,bbbbbb,obbbbb,xobbbb,bbbbbb,bbbbbb,0
xobbbb,xbbbbb,bbbbbb,obbbbb,xobbbb,bbbbbb,xbbbbb,4
xobbbb,xxbbbb,bbbbbb,obbbbb,xoobbb,bbbbbb,xbbbbb,4
xobbbb,xxbbbb,bbbbbb,obbbbb,xoooxb,bbbbbb,xbbbbb,4
xobbbb,xxxbbb,bbbbbb,obbbbb,xoooxo,bbbbbb,xbbbbb,1
xobbbb,xxxoxb,bbbbbb,obbbbb,xoooxo,bbbbbb,xbbbbb,1
xobbbb,xxxoxo,bbbbbb,obbbbb,xoooxo,bbbbbb,xxbbbb,6
xobbbb,xxxoxo,bbbbbb,obbbbb,xoooxo,bbbbbb,xxoxbb,6
xobbbb,xxxoxo,bbbbbb,oxbbbb,xoooxo,bbbbbb,xxoxob,6
xobbbb,xxxoxo,bbbbbb,oxxbbb,xoooxo,bbbbbb,xxoxoo,3
xoxbbb,xxxoxo,bbbbbb,oxxobb,xoooxo,bbbbbb,xxoxoo,0
xoxobb,xxxoxo,xbbbbb,oxxobb,xoooxo,bbbbbb,xxoxoo,5
xoxobb,xxxoxo,xbbbbb,oxxoxb,xoooxo,obbbbb,xxoxoo,5
xoxobb,xxxoxo,xbbbbb,oxxoxx,xoooxo,oobbbb,xxoxoo,5
xoxobb,xxxoxo,xbbbbb,oxxoxx,xoooxo,oooxbb,xxoxoo,5
xoxobb,xxxoxo,xbbbbb,oxxoxx,xoooxo,oooxox,xxoxoo,0
xoxoox,xxxoxo,xbbbbb,oxxoxx,xoooxo,oooxox,xxoxoo,2
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,4
xbbbbb,bbbbbb,bbbbbb,xbbbbb,obbbbb,bbbbbb,bbbbbb,2
xbbbbb,bbbbbb,oxbbbb,xbbbbb,obbbbb,bbbbbb,bbbbbb,2
xbbbbb,bbbbbb,oxoxbb,xbbbbb,obbbbb,bbbbbb,bbbbbb,2
xbbbbb,bbbbbb,oxoxob,xbbbbb,oxbbbb,bbbbbb,bbbbbb,2
xbbbbb,bbbbbb,oxoxoo,xxbbbb,oxbbbb,bbbbbb,bbbbbb,4
xbbbbb,bbbbbb,oxoxoo,xxxbbb,oxobbb,bbbbbb,bbbbbb,3
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,1
bbbbbb,obbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,xbbbbb,4
xbbbbb,obbbbb,bbbbbb,bbbbbb,obbbbb,xbbbbb,xbbbbb,2
xbbbbb,obbbbb,obbbbb,xbbbbb,obbbbb,xbbbbb,xbbbbb,2
xbbbbb,obbbbb,oobbbb,xbbbbb,obbbbb,xbbbbb,xxbbbb,2
xbbbbb,obbbbb,ooobbb,xbbbbb,obbbbb,xbbbbb,xxxbbb,2
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,bbbbbb,6
bbbbbb,bbbbbb,bbbbbb,xbbbbb,bbbbbb,xbbbbb,obbbbb,0
obbbbb,bbbbbb,xbbbbb,xbbbbb,bbbbbb,xbbbbb,obbbbb,4
obbbbb,bbbbbb,xbbbbb,xbbbbb,oxbbbb,xbbbbb,obbbbb,4
obbbbb,bbbbbb,xbbbbb,xxbbbb,oxobbb,xbbbbb,obbbbb,5
obbbbb,bbbbbb,xxbbbb,xxbbbb,oxobbb,xobbbb,obbbbb,3
obbbbb,bbbbbb,xxbbbb,xxoxbb,oxobbb,xobbbb,obbbbb,2
obbbbb,bbbbbb,xxobbb,xxoxbb,oxobbb,xoxbbb,obbbbb,3
obbbbb,xbbbbb,xxobbb,xxoxob,oxobbb,xoxbbb,obbbbb,1
obbbbb,xoxbbb,xxobbb,xxoxob,oxobbb,xoxbbb,obbbbb,3
oxbbbb,xoxbbb,xxobbb,xxoxoo,oxobbb,xoxbbb,obbbbb,4
oxxbbb,xoxbbb,xxobbb,xxoxoo,oxoobb,xoxbbb,obbbbb,0
oxxobb,xoxbbb,xxobbb,xxoxoo,oxoobb,xoxbbb,oxbbbb,4
oxxobb,xoxbbb,xxobbb,xxoxoo,oxooox,xoxbbb,oxbbbb,0
oxxoox,xoxbbb,xxobbb,xxoxoo,oxooox,xoxbbb,oxbbbb,5
oxxoox,xoxbbb,xxobbb,xxoxoo,oxooox,xoxobb,oxxbbb,6
oxxoox,xoxbbb,xxobbb,xxoxoo,oxooox,xoxoxb,oxxobb,5
oxxoox,xoxbbb,xxoxbb,xxoxoo,oxooox,xoxoxo,oxxobb,2
oxxoox,xoxxbb,xxoxob,xxoxoo,oxooox,xoxoxo,oxxobb,1
bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,bbbbbb,xbbbbb,5
bbbbbb,bbbbbb,xbbbbb,bbbbbb,bbbbbb,obbbbb,xbbbbb,3
bbbbbb,bbbbbb,xbbbbb,obbbbb,bbbbbb,obbbbb,xxbbbb,1
bbbbbb,obbbbb,xbbbbb,obbbbb,bbbbbb,obbbbb,xxxbbb,6
